K_cap,group_size,max_offspring,threshold,type,beta,rep,extinct,time_to_extinction
500,5,6,0.25,FALSE,1,1,1,401
1000,5,6,0.25,FALSE,1,1,1,406
250,10,6,0.25,FALSE,1,1,1,375
500,10,6,0.25,FALSE,1,1,1,431
1000,10,6,0.25,FALSE,1,1,1,361
250,1,10,0.25,FALSE,1,1,1,342
500,1,10,0.25,FALSE,1,1,0,NA
1000,1,10,0.25,FALSE,1,1,1,371
250,3,10,0.25,FALSE,1,1,1,402
500,3,10,0.25,FALSE,1,1,1,383
1000,3,10,0.25,FALSE,1,1,0,NA
250,5,10,0.25,FALSE,1,1,1,441
500,5,10,0.25,FALSE,1,1,1,452
1000,5,10,0.25,FALSE,1,1,1,463
250,10,10,0.25,FALSE,1,1,1,402
500,10,10,0.25,FALSE,1,1,1,435
1000,10,10,0.25,FALSE,1,1,1,433
250,1,3,0.5,FALSE,1,1,1,292
500,1,3,0.5,FALSE,1,1,1,343
1000,1,3,0.5,FALSE,1,1,1,329
250,3,3,0.5,FALSE,1,1,1,293
500,3,3,0.5,FALSE,1,1,1,327
1000,3,3,0.5,FALSE,1,1,1,349
250,5,3,0.5,FALSE,1,1,1,238
500,5,3,0.5,FALSE,1,1,1,370
1000,5,3,0.5,FALSE,1,1,1,308
250,10,3,0.5,FALSE,1,1,1,323
500,10,3,0.5,FALSE,1,1,1,276
1000,10,3,0.5,FALSE,1,1,1,349
250,1,6,0.5,FALSE,1,1,1,335
500,1,6,0.5,FALSE,1,1,1,356
1000,1,6,0.5,FALSE,1,1,1,349
250,3,6,0.5,FALSE,1,1,1,369
500,3,6,0.5,FALSE,1,1,1,340
1000,3,6,0.5,FALSE,1,1,1,384
250,5,6,0.5,FALSE,1,1,1,376
500,5,6,0.5,FALSE,1,1,1,388
1000,5,6,0.5,FALSE,1,1,1,344
250,10,6,0.5,FALSE,1,1,1,338
500,10,6,0.5,FALSE,1,1,1,402
1000,10,6,0.5,FALSE,1,1,1,406
250,1,10,0.5,FALSE,1,1,1,370
500,1,10,0.5,FALSE,1,1,1,445
1000,1,10,0.5,FALSE,1,1,1,431
250,3,10,0.5,FALSE,1,1,1,348
500,3,10,0.5,FALSE,1,1,1,402
1000,3,10,0.5,FALSE,1,1,1,456
250,5,10,0.5,FALSE,1,1,1,377
500,5,10,0.5,FALSE,1,1,1,471
1000,5,10,0.5,FALSE,1,1,1,480
250,10,10,0.5,FALSE,1,1,1,379
500,10,10,0.5,FALSE,1,1,1,380
1000,10,10,0.5,FALSE,1,1,1,458
250,1,3,1,FALSE,1,1,1,347
500,1,3,1,FALSE,1,1,1,319
1000,1,3,1,FALSE,1,1,1,335
250,3,3,1,FALSE,1,1,1,297
500,3,3,1,FALSE,1,1,1,323
1000,3,3,1,FALSE,1,1,1,314
250,5,3,1,FALSE,1,1,1,284
500,5,3,1,FALSE,1,1,1,309
1000,5,3,1,FALSE,1,1,1,339
250,10,3,1,FALSE,1,1,1,317
500,10,3,1,FALSE,1,1,1,343
1000,10,3,1,FALSE,1,1,1,333
250,1,6,1,FALSE,1,1,1,328
500,1,6,1,FALSE,1,1,1,400
1000,1,6,1,FALSE,1,1,1,347
250,3,6,1,FALSE,1,1,1,347
500,3,6,1,FALSE,1,1,1,358
1000,3,6,1,FALSE,1,1,1,407
250,5,6,1,FALSE,1,1,1,333
500,5,6,1,FALSE,1,1,1,456
1000,5,6,1,FALSE,1,1,1,361
250,10,6,1,FALSE,1,1,1,326
500,10,6,1,FALSE,1,1,1,369
1000,10,6,1,FALSE,1,1,1,365
250,1,10,1,FALSE,1,1,1,468
500,1,10,1,FALSE,1,1,0,NA
1000,1,10,1,FALSE,1,1,1,417
250,3,10,1,FALSE,1,1,1,394
500,3,10,1,FALSE,1,1,1,430
1000,3,10,1,FALSE,1,1,1,436
250,5,10,1,FALSE,1,1,1,344
500,5,10,1,FALSE,1,1,1,415
1000,5,10,1,FALSE,1,1,1,389
250,10,10,1,FALSE,1,1,1,406
500,10,10,1,FALSE,1,1,1,422
1000,10,10,1,FALSE,1,1,1,449
250,1,3,0,TRUE,2,1,1,272
500,1,3,0,TRUE,2,1,1,317
1000,1,3,0,TRUE,2,1,1,338
250,3,3,0,TRUE,2,1,1,349
500,3,3,0,TRUE,2,1,1,372
1000,3,3,0,TRUE,2,1,1,378
250,5,3,0,TRUE,2,1,1,328
500,5,3,0,TRUE,2,1,1,391
1000,5,3,0,TRUE,2,1,1,379
250,10,3,0,TRUE,2,1,1,488
500,10,3,0,TRUE,2,1,1,367
1000,10,3,0,TRUE,2,1,1,498
250,1,6,0,TRUE,2,1,1,361
500,1,6,0,TRUE,2,1,1,382
1000,1,6,0,TRUE,2,1,1,376
250,3,6,0,TRUE,2,1,1,458
500,3,6,0,TRUE,2,1,1,375
1000,3,6,0,TRUE,2,1,1,445
250,5,6,0,TRUE,2,1,1,410
500,5,6,0,TRUE,2,1,0,NA
1000,5,6,0,TRUE,2,1,1,444
250,10,6,0,TRUE,2,1,0,NA
500,10,6,0,TRUE,2,1,0,NA
1000,10,6,0,TRUE,2,1,0,NA
250,1,10,0,TRUE,2,1,1,370
500,1,10,0,TRUE,2,1,1,447
1000,1,10,0,TRUE,2,1,1,487
250,3,10,0,TRUE,2,1,1,440
500,3,10,0,TRUE,2,1,0,NA
1000,3,10,0,TRUE,2,1,1,435
250,5,10,0,TRUE,2,1,1,489
500,5,10,0,TRUE,2,1,0,NA
1000,5,10,0,TRUE,2,1,1,498
250,10,10,0,TRUE,2,1,0,NA
500,10,10,0,TRUE,2,1,0,NA
1000,10,10,0,TRUE,2,1,0,NA
250,1,3,0.25,TRUE,2,1,1,279
500,1,3,0.25,TRUE,2,1,1,313
1000,1,3,0.25,TRUE,2,1,1,314
250,3,3,0.25,TRUE,2,1,1,287
500,3,3,0.25,TRUE,2,1,1,348
1000,3,3,0.25,TRUE,2,1,1,427
250,5,3,0.25,TRUE,2,1,1,294
500,5,3,0.25,TRUE,2,1,1,423
1000,5,3,0.25,TRUE,2,1,1,419
250,10,3,0.25,TRUE,2,1,1,373
500,10,3,0.25,TRUE,2,1,1,379
1000,10,3,0.25,TRUE,2,1,0,NA
250,1,6,0.25,TRUE,2,1,1,389
500,1,6,0.25,TRUE,2,1,1,363
1000,1,6,0.25,TRUE,2,1,1,404
250,3,6,0.25,TRUE,2,1,1,487
500,3,6,0.25,TRUE,2,1,1,449
1000,3,6,0.25,TRUE,2,1,0,NA
250,5,6,0.25,TRUE,2,1,1,483
500,5,6,0.25,TRUE,2,1,0,NA
1000,5,6,0.25,TRUE,2,1,0,NA
250,10,6,0.25,TRUE,2,1,0,NA
500,10,6,0.25,TRUE,2,1,0,NA
1000,10,6,0.25,TRUE,2,1,0,NA
250,1,10,0.25,TRUE,2,1,1,385
500,1,10,0.25,TRUE,2,1,1,462
1000,1,10,0.25,TRUE,2,1,1,379
250,3,10,0.25,TRUE,2,1,0,NA
500,3,10,0.25,TRUE,2,1,0,NA
1000,3,10,0.25,TRUE,2,1,0,NA
250,5,10,0.25,TRUE,2,1,0,NA
500,5,10,0.25,TRUE,2,1,0,NA
1000,5,10,0.25,TRUE,2,1,0,NA
250,10,10,0.25,TRUE,2,1,0,NA
500,10,10,0.25,TRUE,2,1,0,NA
1000,10,10,0.25,TRUE,2,1,0,NA
250,1,3,0.5,TRUE,2,1,1,282
500,1,3,0.5,TRUE,2,1,1,359
1000,1,3,0.5,TRUE,2,1,1,343
250,3,3,0.5,TRUE,2,1,1,362
500,3,3,0.5,TRUE,2,1,1,326
1000,3,3,0.5,TRUE,2,1,0,NA
250,5,3,0.5,TRUE,2,1,1,386
500,5,3,0.5,TRUE,2,1,0,NA
1000,5,3,0.5,TRUE,2,1,0,NA
250,10,3,0.5,TRUE,2,1,1,403
500,10,3,0.5,TRUE,2,1,0,NA
1000,10,3,0.5,TRUE,2,1,0,NA
250,1,6,0.5,TRUE,2,1,1,348
500,1,6,0.5,TRUE,2,1,1,389
1000,1,6,0.5,TRUE,2,1,1,390
250,3,6,0.5,TRUE,2,1,0,NA
500,3,6,0.5,TRUE,2,1,0,NA
1000,3,6,0.5,TRUE,2,1,0,NA
250,5,6,0.5,TRUE,2,1,0,NA
500,5,6,0.5,TRUE,2,1,0,NA
1000,5,6,0.5,TRUE,2,1,0,NA
250,10,6,0.5,TRUE,2,1,0,NA
500,10,6,0.5,TRUE,2,1,0,NA
1000,10,6,0.5,TRUE,2,1,0,NA
250,1,10,0.5,TRUE,2,1,1,396
500,1,10,0.5,TRUE,2,1,1,409
1000,1,10,0.5,TRUE,2,1,1,427
250,3,10,0.5,TRUE,2,1,0,NA
500,3,10,0.5,TRUE,2,1,0,NA
1000,3,10,0.5,TRUE,2,1,0,NA
250,5,10,0.5,TRUE,2,1,0,NA
500,5,10,0.5,TRUE,2,1,0,NA
1000,5,10,0.5,TRUE,2,1,0,NA
250,10,10,0.5,TRUE,2,1,0,NA
500,10,10,0.5,TRUE,2,1,0,NA
1000,10,10,0.5,TRUE,2,1,0,NA
250,1,3,1,TRUE,2,1,1,305
500,1,3,1,TRUE,2,1,1,352
1000,1,3,1,TRUE,2,1,1,329
250,3,3,1,TRUE,2,1,1,311
500,3,3,1,TRUE,2,1,1,351
1000,3,3,1,TRUE,2,1,1,346
250,5,3,1,TRUE,2,1,1,334
500,5,3,1,TRUE,2,1,1,317
1000,5,3,1,TRUE,2,1,1,354
250,10,3,1,TRUE,2,1,1,301
500,10,3,1,TRUE,2,1,1,319
1000,10,3,1,TRUE,2,1,1,357
250,1,6,1,TRUE,2,1,1,325
500,1,6,1,TRUE,2,1,1,353
1000,1,6,1,TRUE,2,1,1,419
250,3,6,1,TRUE,2,1,1,372
500,3,6,1,TRUE,2,1,1,394
1000,3,6,1,TRUE,2,1,1,354
250,5,6,1,TRUE,2,1,1,352
500,5,6,1,TRUE,2,1,1,377
1000,5,6,1,TRUE,2,1,1,381
250,10,6,1,TRUE,2,1,1,385
500,10,6,1,TRUE,2,1,1,373
1000,10,6,1,TRUE,2,1,1,373
250,1,10,1,TRUE,2,1,1,388
500,1,10,1,TRUE,2,1,1,402
1000,1,10,1,TRUE,2,1,1,401
250,3,10,1,TRUE,2,1,1,429
500,3,10,1,TRUE,2,1,1,357
1000,3,10,1,TRUE,2,1,1,397
250,5,10,1,TRUE,2,1,1,406
500,5,10,1,TRUE,2,1,1,424
1000,5,10,1,TRUE,2,1,1,446
250,10,10,1,TRUE,2,1,1,445
500,10,10,1,TRUE,2,1,1,386
1000,10,10,1,TRUE,2,1,1,423
250,1,3,0,FALSE,2,1,1,350
500,1,3,0,FALSE,2,1,1,324
1000,1,3,0,FALSE,2,1,1,334
250,3,3,0,FALSE,2,1,1,396
500,3,3,0,FALSE,2,1,1,322
1000,3,3,0,FALSE,2,1,1,377
250,5,3,0,FALSE,2,1,1,359
500,5,3,0,FALSE,2,1,1,364
1000,5,3,0,FALSE,2,1,1,415
250,10,3,0,FALSE,2,1,1,394
500,10,3,0,FALSE,2,1,1,439
1000,10,3,0,FALSE,2,1,0,NA
250,1,6,0,FALSE,2,1,1,374
500,1,6,0,FALSE,2,1,1,369
1000,1,6,0,FALSE,2,1,1,418
250,3,6,0,FALSE,2,1,1,380
500,3,6,0,FALSE,2,1,1,453
1000,3,6,0,FALSE,2,1,0,NA
250,5,6,0,FALSE,2,1,1,426
500,5,6,0,FALSE,2,1,1,480
1000,5,6,0,FALSE,2,1,1,455
250,10,6,0,FALSE,2,1,0,NA
500,10,6,0,FALSE,2,1,0,NA
1000,10,6,0,FALSE,2,1,0,NA
250,1,10,0,FALSE,2,1,1,369
500,1,10,0,FALSE,2,1,1,390
1000,1,10,0,FALSE,2,1,1,456
250,3,10,0,FALSE,2,1,1,494
500,3,10,0,FALSE,2,1,1,433
1000,3,10,0,FALSE,2,1,0,NA
250,5,10,0,FALSE,2,1,0,NA
500,5,10,0,FALSE,2,1,0,NA
1000,5,10,0,FALSE,2,1,0,NA
250,10,10,0,FALSE,2,1,0,NA
500,10,10,0,FALSE,2,1,0,NA
1000,10,10,0,FALSE,2,1,0,NA
250,1,3,0.25,FALSE,2,1,1,297
500,1,3,0.25,FALSE,2,1,1,327
1000,1,3,0.25,FALSE,2,1,1,361
250,3,3,0.25,FALSE,2,1,1,316
500,3,3,0.25,FALSE,2,1,1,369
1000,3,3,0.25,FALSE,2,1,1,352
250,5,3,0.25,FALSE,2,1,1,290
500,5,3,0.25,FALSE,2,1,1,328
1000,5,3,0.25,FALSE,2,1,1,372
250,10,3,0.25,FALSE,2,1,1,382
500,10,3,0.25,FALSE,2,1,1,401
1000,10,3,0.25,FALSE,2,1,1,451
250,1,6,0.25,FALSE,2,1,1,348
500,1,6,0.25,FALSE,2,1,1,402
1000,1,6,0.25,FALSE,2,1,1,401
250,3,6,0.25,FALSE,2,1,1,374
500,3,6,0.25,FALSE,2,1,1,420
1000,3,6,0.25,FALSE,2,1,1,374
250,5,6,0.25,FALSE,2,1,1,389
500,5,6,0.25,FALSE,2,1,1,406
1000,5,6,0.25,FALSE,2,1,1,443
250,10,6,0.25,FALSE,2,1,0,NA
500,10,6,0.25,FALSE,2,1,1,454
1000,10,6,0.25,FALSE,2,1,0,NA
250,1,10,0.25,FALSE,2,1,1,382
500,1,10,0.25,FALSE,2,1,1,410
1000,1,10,0.25,FALSE,2,1,0,NA
250,3,10,0.25,FALSE,2,1,1,404
500,3,10,0.25,FALSE,2,1,0,NA
1000,3,10,0.25,FALSE,2,1,1,446
250,5,10,0.25,FALSE,2,1,1,476
500,5,10,0.25,FALSE,2,1,1,468
1000,5,10,0.25,FALSE,2,1,1,479
250,10,10,0.25,FALSE,2,1,0,NA
500,10,10,0.25,FALSE,2,1,0,NA
1000,10,10,0.25,FALSE,2,1,0,NA
250,1,3,0.5,FALSE,2,1,1,280
500,1,3,0.5,FALSE,2,1,1,363
1000,1,3,0.5,FALSE,2,1,1,309
250,3,3,0.5,FALSE,2,1,1,290
500,3,3,0.5,FALSE,2,1,1,312
1000,3,3,0.5,FALSE,2,1,1,333
250,5,3,0.5,FALSE,2,1,1,310
500,5,3,0.5,FALSE,2,1,1,326
1000,5,3,0.5,FALSE,2,1,1,367
250,10,3,0.5,FALSE,2,1,1,326
500,10,3,0.5,FALSE,2,1,1,342
1000,10,3,0.5,FALSE,2,1,1,363
250,1,6,0.5,FALSE,2,1,1,332
500,1,6,0.5,FALSE,2,1,1,356
1000,1,6,0.5,FALSE,2,1,1,385
250,3,6,0.5,FALSE,2,1,1,328
500,3,6,0.5,FALSE,2,1,1,339
1000,3,6,0.5,FALSE,2,1,1,362
250,5,6,0.5,FALSE,2,1,1,335
500,5,6,0.5,FALSE,2,1,1,400
1000,5,6,0.5,FALSE,2,1,1,384
250,10,6,0.5,FALSE,2,1,1,363
500,10,6,0.5,FALSE,2,1,1,483
1000,10,6,0.5,FALSE,2,1,1,425
250,1,10,0.5,FALSE,2,1,1,422
500,1,10,0.5,FALSE,2,1,1,349
1000,1,10,0.5,FALSE,2,1,1,409
250,3,10,0.5,FALSE,2,1,1,401
500,3,10,0.5,FALSE,2,1,1,471
1000,3,10,0.5,FALSE,2,1,1,482
250,5,10,0.5,FALSE,2,1,1,393
500,5,10,0.5,FALSE,2,1,1,424
1000,5,10,0.5,FALSE,2,1,1,483
250,10,10,0.5,FALSE,2,1,1,369
500,10,10,0.5,FALSE,2,1,1,401
1000,10,10,0.5,FALSE,2,1,1,448
250,1,3,1,FALSE,2,1,1,295
500,1,3,1,FALSE,2,1,1,362
1000,1,3,1,FALSE,2,1,1,370
250,3,3,1,FALSE,2,1,1,282
500,3,3,1,FALSE,2,1,1,334
1000,3,3,1,FALSE,2,1,1,351
250,5,3,1,FALSE,2,1,1,274
500,5,3,1,FALSE,2,1,1,341
1000,5,3,1,FALSE,2,1,1,353
250,10,3,1,FALSE,2,1,1,300
500,10,3,1,FALSE,2,1,1,344
1000,10,3,1,FALSE,2,1,1,374
250,1,6,1,FALSE,2,1,1,332
500,1,6,1,FALSE,2,1,1,378
1000,1,6,1,FALSE,2,1,1,377
250,3,6,1,FALSE,2,1,1,356
500,3,6,1,FALSE,2,1,1,409
1000,3,6,1,FALSE,2,1,1,444
250,5,6,1,FALSE,2,1,1,402
500,5,6,1,FALSE,2,1,1,374
1000,5,6,1,FALSE,2,1,1,376
250,10,6,1,FALSE,2,1,1,433
500,10,6,1,FALSE,2,1,1,435
1000,10,6,1,FALSE,2,1,1,390
250,1,10,1,FALSE,2,1,1,387
500,1,10,1,FALSE,2,1,1,407
1000,1,10,1,FALSE,2,1,1,426
250,3,10,1,FALSE,2,1,1,437
500,3,10,1,FALSE,2,1,1,447
1000,3,10,1,FALSE,2,1,1,395
250,5,10,1,FALSE,2,1,1,447
500,5,10,1,FALSE,2,1,1,421
1000,5,10,1,FALSE,2,1,1,431
250,10,10,1,FALSE,2,1,1,468
500,10,10,1,FALSE,2,1,1,449
1000,10,10,1,FALSE,2,1,1,487
250,1,3,0,TRUE,4,1,1,292
500,1,3,0,TRUE,4,1,1,331
1000,1,3,0,TRUE,4,1,1,359
250,3,3,0,TRUE,4,1,1,324
500,3,3,0,TRUE,4,1,1,376
1000,3,3,0,TRUE,4,1,1,413
250,5,3,0,TRUE,4,1,1,338
500,5,3,0,TRUE,4,1,1,390
1000,5,3,0,TRUE,4,1,1,477
250,10,3,0,TRUE,4,1,1,432
500,10,3,0,TRUE,4,1,0,NA
1000,10,3,0,TRUE,4,1,0,NA
250,1,6,0,TRUE,4,1,1,334
500,1,6,0,TRUE,4,1,1,361
1000,1,6,0,TRUE,4,1,1,401
250,3,6,0,TRUE,4,1,1,419
500,3,6,0,TRUE,4,1,1,466
1000,3,6,0,TRUE,4,1,0,NA
250,5,6,0,TRUE,4,1,1,463
500,5,6,0,TRUE,4,1,0,NA
1000,5,6,0,TRUE,4,1,0,NA
250,10,6,0,TRUE,4,1,0,NA
500,10,6,0,TRUE,4,1,0,NA
1000,10,6,0,TRUE,4,1,0,NA
250,1,10,0,TRUE,4,1,1,393
500,1,10,0,TRUE,4,1,1,421
1000,1,10,0,TRUE,4,1,1,383
250,3,10,0,TRUE,4,1,1,455
500,3,10,0,TRUE,4,1,1,479
1000,3,10,0,TRUE,4,1,0,NA
250,5,10,0,TRUE,4,1,0,NA
500,5,10,0,TRUE,4,1,0,NA
1000,5,10,0,TRUE,4,1,0,NA
250,10,10,0,TRUE,4,1,0,NA
500,10,10,0,TRUE,4,1,0,NA
1000,10,10,0,TRUE,4,1,0,NA
250,1,3,0.25,TRUE,4,1,1,306
500,1,3,0.25,TRUE,4,1,1,306
1000,1,3,0.25,TRUE,4,1,1,385
250,3,3,0.25,TRUE,4,1,1,289
500,3,3,0.25,TRUE,4,1,1,424
1000,3,3,0.25,TRUE,4,1,1,415
250,5,3,0.25,TRUE,4,1,1,321
500,5,3,0.25,TRUE,4,1,0,NA
1000,5,3,0.25,TRUE,4,1,1,442
250,10,3,0.25,TRUE,4,1,1,447
500,10,3,0.25,TRUE,4,1,0,NA
1000,10,3,0.25,TRUE,4,1,0,NA
250,1,6,0.25,TRUE,4,1,1,366
500,1,6,0.25,TRUE,4,1,1,372
1000,1,6,0.25,TRUE,4,1,1,406
250,3,6,0.25,TRUE,4,1,1,397
500,3,6,0.25,TRUE,4,1,0,NA
1000,3,6,0.25,TRUE,4,1,0,NA
250,5,6,0.25,TRUE,4,1,0,NA
500,5,6,0.25,TRUE,4,1,0,NA
1000,5,6,0.25,TRUE,4,1,0,NA
250,10,6,0.25,TRUE,4,1,0,NA
500,10,6,0.25,TRUE,4,1,0,NA
1000,10,6,0.25,TRUE,4,1,0,NA
250,1,10,0.25,TRUE,4,1,1,398
500,1,10,0.25,TRUE,4,1,1,408
1000,1,10,0.25,TRUE,4,1,1,403
250,3,10,0.25,TRUE,4,1,0,NA
500,3,10,0.25,TRUE,4,1,0,NA
1000,3,10,0.25,TRUE,4,1,0,NA
250,5,10,0.25,TRUE,4,1,0,NA
500,5,10,0.25,TRUE,4,1,0,NA
1000,5,10,0.25,TRUE,4,1,0,NA
250,10,10,0.25,TRUE,4,1,0,NA
500,10,10,0.25,TRUE,4,1,0,NA
1000,10,10,0.25,TRUE,4,1,0,NA
250,1,3,0.5,TRUE,4,1,1,320
500,1,3,0.5,TRUE,4,1,1,322
1000,1,3,0.5,TRUE,4,1,1,366
250,3,3,0.5,TRUE,4,1,1,402
500,3,3,0.5,TRUE,4,1,0,NA
1000,3,3,0.5,TRUE,4,1,0,NA
250,5,3,0.5,TRUE,4,1,1,378
500,5,3,0.5,TRUE,4,1,0,NA
1000,5,3,0.5,TRUE,4,1,0,NA
250,10,3,0.5,TRUE,4,1,0,NA
500,10,3,0.5,TRUE,4,1,0,NA
1000,10,3,0.5,TRUE,4,1,0,NA
250,1,6,0.5,TRUE,4,1,1,334
500,1,6,0.5,TRUE,4,1,1,396
1000,1,6,0.5,TRUE,4,1,1,374
250,3,6,0.5,TRUE,4,1,0,NA
500,3,6,0.5,TRUE,4,1,0,NA
1000,3,6,0.5,TRUE,4,1,0,NA
250,5,6,0.5,TRUE,4,1,0,NA
500,5,6,0.5,TRUE,4,1,0,NA
1000,5,6,0.5,TRUE,4,1,0,NA
250,10,6,0.5,TRUE,4,1,0,NA
500,10,6,0.5,TRUE,4,1,0,NA
1000,10,6,0.5,TRUE,4,1,0,NA
250,1,10,0.5,TRUE,4,1,1,425
500,1,10,0.5,TRUE,4,1,1,461
1000,1,10,0.5,TRUE,4,1,1,437
250,3,10,0.5,TRUE,4,1,0,NA
500,3,10,0.5,TRUE,4,1,0,NA
1000,3,10,0.5,TRUE,4,1,0,NA
250,5,10,0.5,TRUE,4,1,0,NA
500,5,10,0.5,TRUE,4,1,0,NA
1000,5,10,0.5,TRUE,4,1,0,NA
250,10,10,0.5,TRUE,4,1,0,NA
500,10,10,0.5,TRUE,4,1,0,NA
1000,10,10,0.5,TRUE,4,1,0,NA
250,1,3,1,TRUE,4,1,1,295
500,1,3,1,TRUE,4,1,1,333
1000,1,3,1,TRUE,4,1,1,361
250,3,3,1,TRUE,4,1,1,332
500,3,3,1,TRUE,4,1,1,326
1000,3,3,1,TRUE,4,1,1,330
250,5,3,1,TRUE,4,1,1,285
500,5,3,1,TRUE,4,1,1,304
1000,5,3,1,TRUE,4,1,1,359
250,10,3,1,TRUE,4,1,1,311
500,10,3,1,TRUE,4,1,1,297
1000,10,3,1,TRUE,4,1,1,378
250,1,6,1,TRUE,4,1,1,327
500,1,6,1,TRUE,4,1,1,446
1000,1,6,1,TRUE,4,1,1,436
250,3,6,1,TRUE,4,1,1,359
500,3,6,1,TRUE,4,1,1,403
1000,3,6,1,TRUE,4,1,1,434
250,5,6,1,TRUE,4,1,1,356
500,5,6,1,TRUE,4,1,1,412
1000,5,6,1,TRUE,4,1,1,346
250,10,6,1,TRUE,4,1,1,315
500,10,6,1,TRUE,4,1,1,398
1000,10,6,1,TRUE,4,1,1,424
250,1,10,1,TRUE,4,1,1,398
500,1,10,1,TRUE,4,1,1,411
1000,1,10,1,TRUE,4,1,1,435
250,3,10,1,TRUE,4,1,1,453
500,3,10,1,TRUE,4,1,1,393
1000,3,10,1,TRUE,4,1,1,426
250,5,10,1,TRUE,4,1,1,412
500,5,10,1,TRUE,4,1,1,392
1000,5,10,1,TRUE,4,1,1,383
250,10,10,1,TRUE,4,1,1,418
500,10,10,1,TRUE,4,1,1,421
1000,10,10,1,TRUE,4,1,0,NA
250,1,3,0,FALSE,4,1,1,319
500,1,3,0,FALSE,4,1,1,316
1000,1,3,0,FALSE,4,1,1,298
250,3,3,0,FALSE,4,1,1,362
500,3,3,0,FALSE,4,1,1,328
1000,3,3,0,FALSE,4,1,1,370
250,5,3,0,FALSE,4,1,1,329
500,5,3,0,FALSE,4,1,1,426
1000,5,3,0,FALSE,4,1,1,457
250,10,3,0,FALSE,4,1,1,342
500,10,3,0,FALSE,4,1,1,499
1000,10,3,0,FALSE,4,1,0,NA
250,1,6,0,FALSE,4,1,1,356
500,1,6,0,FALSE,4,1,1,362
1000,1,6,0,FALSE,4,1,1,339
250,3,6,0,FALSE,4,1,1,425
500,3,6,0,FALSE,4,1,1,440
1000,3,6,0,FALSE,4,1,1,480
250,5,6,0,FALSE,4,1,1,365
500,5,6,0,FALSE,4,1,1,419
1000,5,6,0,FALSE,4,1,0,NA
250,10,6,0,FALSE,4,1,0,NA
500,10,6,0,FALSE,4,1,0,NA
1000,10,6,0,FALSE,4,1,0,NA
250,1,10,0,FALSE,4,1,1,395
500,1,10,0,FALSE,4,1,1,481
1000,1,10,0,FALSE,4,1,1,458
250,3,10,0,FALSE,4,1,1,458
500,3,10,0,FALSE,4,1,0,NA
1000,3,10,0,FALSE,4,1,0,NA
250,5,10,0,FALSE,4,1,0,NA
500,5,10,0,FALSE,4,1,0,NA
1000,5,10,0,FALSE,4,1,0,NA
250,10,10,0,FALSE,4,1,0,NA
500,10,10,0,FALSE,4,1,0,NA
1000,10,10,0,FALSE,4,1,0,NA
250,1,3,0.25,FALSE,4,1,1,297
500,1,3,0.25,FALSE,4,1,1,309
1000,1,3,0.25,FALSE,4,1,1,317
250,3,3,0.25,FALSE,4,1,1,327
500,3,3,0.25,FALSE,4,1,1,315
1000,3,3,0.25,FALSE,4,1,1,370
250,5,3,0.25,FALSE,4,1,1,392
500,5,3,0.25,FALSE,4,1,1,349
1000,5,3,0.25,FALSE,4,1,1,387
250,10,3,0.25,FALSE,4,1,1,367
500,10,3,0.25,FALSE,4,1,1,397
1000,10,3,0.25,FALSE,4,1,0,NA
250,1,6,0.25,FALSE,4,1,1,339
500,1,6,0.25,FALSE,4,1,1,391
1000,1,6,0.25,FALSE,4,1,1,369
250,3,6,0.25,FALSE,4,1,1,351
500,3,6,0.25,FALSE,4,1,1,395
1000,3,6,0.25,FALSE,4,1,1,440
250,5,6,0.25,FALSE,4,1,1,475
500,5,6,0.25,FALSE,4,1,0,NA
1000,5,6,0.25,FALSE,4,1,0,NA
250,10,6,0.25,FALSE,4,1,0,NA
500,10,6,0.25,FALSE,4,1,0,NA
1000,10,6,0.25,FALSE,4,1,0,NA
250,1,10,0.25,FALSE,4,1,1,363
500,1,10,0.25,FALSE,4,1,1,444
1000,1,10,0.25,FALSE,4,1,1,388
250,3,10,0.25,FALSE,4,1,1,424
500,3,10,0.25,FALSE,4,1,1,491
1000,3,10,0.25,FALSE,4,1,0,NA
250,5,10,0.25,FALSE,4,1,1,426
500,5,10,0.25,FALSE,4,1,0,NA
1000,5,10,0.25,FALSE,4,1,0,NA
250,10,10,0.25,FALSE,4,1,0,NA
500,10,10,0.25,FALSE,4,1,0,NA
1000,10,10,0.25,FALSE,4,1,0,NA
250,1,3,0.5,FALSE,4,1,1,324
500,1,3,0.5,FALSE,4,1,1,359
1000,1,3,0.5,FALSE,4,1,1,370
250,3,3,0.5,FALSE,4,1,1,335
500,3,3,0.5,FALSE,4,1,1,289
1000,3,3,0.5,FALSE,4,1,1,337
250,5,3,0.5,FALSE,4,1,1,333
500,5,3,0.5,FALSE,4,1,1,349
1000,5,3,0.5,FALSE,4,1,1,304
250,10,3,0.5,FALSE,4,1,1,357
500,10,3,0.5,FALSE,4,1,1,395
1000,10,3,0.5,FALSE,4,1,1,405
250,1,6,0.5,FALSE,4,1,1,374
500,1,6,0.5,FALSE,4,1,1,354
1000,1,6,0.5,FALSE,4,1,1,376
250,3,6,0.5,FALSE,4,1,1,356
500,3,6,0.5,FALSE,4,1,1,422
1000,3,6,0.5,FALSE,4,1,1,336
250,5,6,0.5,FALSE,4,1,1,351
500,5,6,0.5,FALSE,4,1,1,378
1000,5,6,0.5,FALSE,4,1,1,403
250,10,6,0.5,FALSE,4,1,1,353
500,10,6,0.5,FALSE,4,1,1,419
